,EURUSD=X,GBPUSD=X,AUDUSD=X,NZDUSD=X,JPY=X,EURJPY=X
2021-09-08,1.18436,1.37798,0.73866,0.70976,110.296,130.62399
2021-09-09,1.18191,1.37677,0.73638,0.70983,110.218,130.27
2021-09-10,1.18259,1.38397,0.73708,0.71051,109.781,129.785
2021-09-13,1.1812,1.38408,0.73681,0.71166,109.915,129.83
2021-09-14,1.1812,1.38381,0.73659,0.71146,109.994,129.896
2021-09-15,1.1805,1.38102,0.73171,0.70957,109.719,129.49699
2021-09-16,1.182,1.38489,0.73412,0.7132,109.383,129.282
2021-09-17,1.17675,1.3797,0.72915,0.70709,109.699,129.05299
2021-09-20,1.17299,1.37297,0.7264,0.70336,109.971,128.99001
2021-09-21,1.17302,1.36627,0.72597,0.70177,109.437,128.33501
2021-09-22,1.17229,1.36575,0.7228,0.69973,109.149,127.94
2021-09-23,1.16877,1.36171,0.7234,0.6991,109.822,128.349
2021-09-24,1.17403,1.37225,0.72998,0.70654,110.326,129.519
2021-09-27,1.17231,1.3669,0.72661,0.70166,110.764,129.841
2021-09-28,1.16968,1.37016,0.72806,0.70079,110.964,129.77499
2021-09-29,1.16863,1.35422,0.72443,0.696,111.528,130.332
2021-09-30,1.16016,1.34264,0.718,0.68724,111.936,129.86099
2021-10-01,1.15745,1.34698,0.72312,0.68968,111.461,129.00101
2021-10-04,1.16073,1.35709,0.72752,0.69419,110.947,128.769
2021-10-05,1.16184,1.36075,0.72897,0.69618,110.968,128.903
2021-10-06,1.15961,1.36277,0.72908,0.69567,111.487,129.271
2021-10-07,1.15553,1.35921,0.72814,0.69158,111.413,128.737
2021-10-08,1.15598,1.36203,0.73168,0.69382,111.662,129.05
2021-10-11,1.1566,1.36166,0.72949,0.69216,112.27,129.845
2021-10-12,1.15537,1.35906,0.73484,0.69433,113.388,131.00101
2021-10-13,1.1534,1.35788,0.73351,0.69256,113.519,130.907
2021-10-14,1.15996,1.36692,0.73861,0.69723,113.301,131.386
2021-10-15,1.15915,1.36689,0.74138,0.70357,113.834,131.931
2021-10-18,1.1597,1.37616,0.74248,0.70846,114.324,132.56
2021-10-19,1.16139,1.37365,0.7417,0.70919,114.285,132.722
2021-10-20,1.1632,1.37932,0.74772,0.71557,114.543,133.21001
2021-10-21,1.1655,1.3823,0.75153,0.71987,114.389,133.28999
2021-10-22,1.16253,1.37912,0.74637,0.7156,113.85,132.34801
2021-10-25,1.16401,1.37627,0.74691,0.71507,113.664,132.27
2021-10-26,1.16117,1.37644,0.74918,0.71662,113.765,132.069
2021-10-27,1.15982,1.37661,0.7513,0.71681,114.188,132.40601
2021-10-28,1.16001,1.37329,0.75008,0.71639,113.776,131.972
2021-10-29,1.16836,1.38007,0.75316,0.71951,113.616,132.72301
2021-11-01,1.15567,1.36833,0.75183,0.71765,114.236,132.011
2021-11-02,1.15996,1.36554,0.75205,0.71792,114.094,132.34399
2021-11-03,1.15794,1.36174,0.7439,0.71258,113.962,131.96001
2021-11-04,1.16158,1.36949,0.7469,0.71763,114.07,132.496
2021-11-05,1.15553,1.35086,0.74093,0.71097,113.837,131.52499
2021-11-08,1.15689,1.34913,0.73959,0.71092,113.475,131.26401
2021-11-09,1.15915,1.35645,0.74148,0.71625,113.254,131.23801
2021-11-10,1.15955,1.356,0.73762,0.71252,112.912,130.907
2021-11-11,1.14859,1.34127,0.73341,0.70668,113.905,130.82401
2021-11-12,1.14508,1.33665,0.7292,0.7024,114.043,130.55099
2021-11-15,1.14416,1.34171,0.73325,0.70432,113.981,130.40601
2021-11-16,1.13665,1.34084,0.73449,0.70417,114.132,129.69
2021-11-17,1.13212,1.34246,0.73016,0.6992,114.904,130.047
2021-11-18,1.13212,1.34916,0.72686,0.70038,114.19,129.237
2021-11-19,1.13684,1.34996,0.7279,0.70421,114.282,129.91901
2021-11-22,1.12757,1.34345,0.72317,0.69914,114.138,128.689
2021-11-23,1.12421,1.33976,0.7228,0.69496,114.79,129.03999
2021-11-24,1.12449,1.3376,0.72222,0.69529,115.141,129.467
2021-11-25,1.1203,1.33307,0.7202,0.68753,115.408,129.283
2021-11-26,1.12096,1.33142,0.71737,0.68444,115.069,128.98599
2021-11-29,1.12932,1.3341,0.71428,0.68263,113.719,128.411
2021-11-30,1.12934,1.3315,0.71458,0.68307,113.804,128.513
2021-12-01,1.13303,1.32959,0.7125,0.68249,113.299,128.366
2021-12-02,1.13195,1.328,0.71076,0.68141,112.882,127.775
2021-12-03,1.13062,1.33,0.70878,0.68121,113.022,127.78
2021-12-06,1.13048,1.32373,0.70179,0.67574,113.042,127.783
2021-12-07,1.12867,1.32644,0.70492,0.67497,113.458,128.02901
2021-12-08,1.12765,1.32461,0.71226,0.67862,113.525,127.96
2021-12-09,1.13456,1.321,0.717,0.68083,113.684,128.959
2021-12-10,1.12933,1.3224,0.71461,0.67957,113.448,128.11
2021-12-13,1.13118,1.32571,0.71661,0.67959,113.501,128.382
2021-12-14,1.12854,1.32135,0.71332,0.6752,113.577,128.12
2021-12-15,1.12613,1.32305,0.7106,0.67363,113.743,128.04601
2021-12-16,1.12908,1.32631,0.71665,0.67781,114.136,128.873
2021-12-17,1.13341,1.33237,0.71756,0.67963,113.663,128.819
2021-12-20,1.12435,1.32294,0.7117,0.67316,113.518,127.621
2021-12-21,1.12775,1.321,0.71095,0.67131,113.662,128.175
2021-12-22,1.12876,1.32696,0.71478,0.6766,113.994,128.661
2021-12-23,1.13289,1.3352,0.7214,0.68058,114.121,129.25999
2021-12-24,1.13273,1.34066,0.72332,0.68222,114.458,129.63499
2021-12-27,1.13243,1.34043,0.72313,0.68152,114.333,129.459
2021-12-28,1.133,1.34427,0.7237,0.6818,114.792,130.048
2021-12-29,1.13148,1.34333,0.7234,0.68056,114.773,129.87
2021-12-30,1.13602,1.34988,0.72588,0.68397,114.948,130.58
2021-12-31,1.1325,1.34984,0.72498,0.68304,115.063,130.276
2022-01-03,1.13735,1.35223,0.72682,0.68407,115.142,130.94299
2022-01-04,1.13022,1.34833,0.7198,0.67897,115.328,130.345
2022-01-05,1.12836,1.35314,0.72388,0.68136,116.174,131.07201
2022-01-06,1.13135,1.35556,0.72208,0.67932,116.128,131.34599
2022-01-07,1.12969,1.35336,0.71626,0.67404,115.865,130.867
2022-01-10,1.1354,1.35923,0.71791,0.6776,115.618,131.26401
2022-01-11,1.13304,1.35803,0.7181,0.67665,115.278,130.61
2022-01-12,1.13665,1.36333,0.72098,0.67838,115.331,131.086
2022-01-13,1.14416,1.371,0.72822,0.68469,114.675,131.17
2022-01-14,1.14571,1.37137,0.72823,0.68619,114.118,130.739
2022-01-17,1.14107,1.36735,0.72165,0.68083,114.306,130.41901
2022-01-18,1.14106,1.3648,0.72108,0.6798,114.571,130.72301
2022-01-19,1.13296,1.36003,0.71875,0.67717,114.554,129.778
2022-01-20,1.13434,1.36086,0.7217,0.67803,114.347,129.69
2022-01-21,1.13138,1.35977,0.72171,0.67508,113.993,128.95799
2022-01-24,1.13415,1.35558,0.71879,0.67226,113.785,129.04201
2022-01-25,1.13241,1.34893,0.71545,0.67046,114.011,129.10001
2022-01-26,1.13045,1.35108,0.71588,0.66909,113.875,128.69
2022-01-27,1.12435,1.3468,0.7123,0.66606,114.721,128.951
2022-01-28,1.1147,1.33883,0.70355,0.65844,115.352,128.55
2022-01-31,1.11524,1.34034,0.6998,0.65519,115.262,128.537
2022-02-01,1.12296,1.34454,0.70683,0.6578,115.121,129.27299
2022-02-02,1.1274,1.35254,0.7134,0.66373,114.736,129.32001
2022-02-03,1.12999,1.3565,0.71208,0.66119,114.382,129.244
2022-02-04,1.14358,1.35984,0.7145,0.66664,114.957,131.453
2022-02-07,1.14551,1.35334,0.70803,0.66199,115.224,131.978
2022-02-08,1.1443,1.35378,0.713,0.66379,115.063,131.64799
2022-02-09,1.14213,1.35476,0.71459,0.66495,115.531,131.94701
2022-02-10,1.14215,1.35333,0.71774,0.66793,115.602,132.022
2022-02-11,1.14155,1.35518,0.71617,0.66671,116.047,132.446
2022-02-14,1.13651,1.35696,0.71448,0.66467,115.584,131.349
2022-02-15,1.13063,1.35329,0.71321,0.6618,115.536,130.62199
2022-02-16,1.13568,1.35411,0.71491,0.66408,115.635,131.323
2022-02-17,1.13753,1.35849,0.71945,0.66811,115.387,131.23801
2022-02-18,1.13665,1.36188,0.71893,0.6691,114.866,130.552
2022-02-21,1.13172,1.35934,0.71717,0.66896,114.961,130.099
2022-02-22,1.13097,1.3596,0.71845,0.6696,114.609,129.614
2022-02-23,1.13291,1.35894,0.72269,0.67418,115.096,130.392
2022-02-24,1.13057,1.35457,0.7228,0.67708,114.898,129.894
2022-02-25,1.11907,1.33733,0.71602,0.66879,115.571,129.32201
2022-02-28,1.11811,1.33733,0.71865,0.66932,115.585,129.21899
2022-03-01,1.12159,1.34228,0.7262,0.67692,115.078,129.05901
2022-03-02,1.11328,1.33351,0.72614,0.67675,114.833,127.845
2022-03-03,1.11123,1.33969,0.72934,0.6783,115.519,128.358
2022-03-04,1.10668,1.3351,0.7337,0.68097,115.474,127.794
2022-03-07,1.08745,1.32125,0.73948,0.68745,114.95,124.9932
2022-03-08,1.08653,1.31123,0.73285,0.68382,115.373,125.348
2022-03-09,1.08982,1.30993,0.72679,0.68043,115.722,126.108
2022-03-10,1.10738,1.31857,0.73169,0.68384,115.909,128.349
2022-03-11,1.10139,1.31032,0.7366,0.68744,116.179,127.951
2022-03-14,1.09321,1.30503,0.72965,0.68127,117.529,128.47701
2022-03-15,1.09432,1.30119,0.71987,0.6749,118.218,129.35899
2022-03-16,1.09694,1.30465,0.7191,0.67622,118.292,129.755
2022-03-17,1.1022,1.31411,0.72888,0.68307,118.87,131.01401
2022-03-18,1.10995,1.31604,0.7381,0.68923,118.486,131.511
2022-03-21,1.10431,1.31608,0.741,0.68987,119.263,131.69501
2022-03-22,1.10172,1.31683,0.73958,0.68797,119.594,131.74699
2022-03-23,1.10297,1.32665,0.74623,0.69643,121.34,133.827
2022-03-24,1.10063,1.3206,0.74992,0.69763,121.127,133.30701
2022-03-25,1.10096,1.31957,0.75143,0.69655,122.346,134.688
2022-03-28,1.09819,1.31763,0.75182,0.69575,122.27,134.26801
2022-03-29,1.09938,1.31036,0.74995,0.69078,123.66,135.94501
2022-03-30,1.10915,1.30938,0.75147,0.69432,123.125,136.55499
2022-03-31,1.11618,1.31389,0.7503,0.69707,122.021,136.187
2022-04-01,1.10724,1.3147,0.74919,0.6934,121.756,134.80299
2022-04-04,1.10473,1.31038,0.74865,0.69077,122.61,135.405
2022-04-05,1.09759,1.31146,0.75439,0.69485,122.809,134.77
2022-04-06,1.09064,1.30774,0.75857,0.69477,123.656,134.856
2022-04-07,1.08982,1.30721,0.75051,0.69115,123.723,134.82899
2022-04-08,1.08648,1.30693,0.74785,0.68849,124.096,134.817
2022-04-11,1.08849,1.30322,0.74465,0.68354,124.385,135.38
2022-04-12,1.0878,1.30242,0.74153,0.68178,125.472,136.48
2022-04-13,1.08261,1.30025,0.7455,0.68565,125.416,135.767
2022-04-14,1.08966,1.31203,0.74515,0.68008,125.377,136.60699
2022-04-15,1.0821,1.307,0.74102,0.67834,126.179,136.53
2022-04-18,1.08153,1.30576,0.73938,0.67604,126.618,136.93201
2022-04-19,1.07818,1.30098,0.73576,0.67363,127.098,137.03
2022-04-20,1.07945,1.30137,0.7394,0.67466,129.33299,139.60001
2022-04-21,1.08499,1.30688,0.7447,0.67835,128.013,138.884
2022-04-22,1.08352,1.30263,0.73611,0.67245,128.408,139.12601
2022-04-25,1.0811,1.28309,0.72369,0.66251,128.605,139.028
2022-04-26,1.07142,1.274,0.71785,0.66186,127.744,136.867
2022-04-27,1.06436,1.2584,0.7146,0.65756,127.266,135.45
2022-04-28,1.05551,1.25419,0.71257,0.65422,128.394,135.528
2022-04-29,1.05042,1.24639,0.71088,0.64931,130.811,137.39101
2022-05-02,1.0536,1.25739,0.70654,0.64562,130.011,136.97099
2022-05-03,1.05091,1.24983,0.7051,0.64413,130.112,136.752
2022-05-04,1.05285,1.25004,0.71038,0.64343,130.116,136.96001
2022-05-05,1.06225,1.26181,0.72529,0.6551,129.22301,137.248
2022-05-06,1.05397,1.23641,0.7121,0.64303,130.33,137.367
2022-05-09,1.05322,1.23267,0.7047,0.63892,130.74899,137.698
2022-05-10,1.05658,1.23388,0.69574,0.63236,130.377,137.743
2022-05-11,1.0533,1.23092,0.6936,0.629,130.351,137.25999
2022-05-12,1.05125,1.22342,0.69275,0.62848,129.83501,136.483
2022-05-13,1.03796,1.22061,0.68719,0.62472,128.588,133.45799
2022-05-16,1.04006,1.22585,0.69462,0.62889,129.43201,134.603
2022-05-17,1.0439,1.23248,0.69728,0.63114,128.923,134.573
2022-05-18,1.05479,1.24844,0.70328,0.63591,129.45399,136.53999
2022-05-19,1.04727,1.23458,0.6959,0.62956,127.914,133.952
2022-05-20,1.0579,1.24621,0.70415,0.63815,127.832,135.22099
2022-05-23,1.05698,1.25041,0.70629,0.64215,127.903,135.183
2022-05-24,1.0682,1.25675,0.7089,0.64475,127.846,136.55901
2022-05-25,1.07365,1.2543,0.71032,0.64489,126.769,136.062
2022-05-26,1.06866,1.25861,0.70894,0.64798,127.152,135.87199
2022-05-27,1.0733,1.26173,0.70988,0.64824,127.045,136.34
2022-05-30,1.07315,1.26283,0.71628,0.65341,127.285,136.588
2022-05-31,1.07735,1.2647,0.71952,0.65583,127.784,137.66
2022-06-01,1.07341,1.26089,0.71826,0.65186,128.73599,138.18401
2022-06-02,1.06542,1.24831,0.71736,0.64806,130.12199,138.584
2022-06-03,1.07511,1.25792,0.7269,0.65604,129.918,139.668
2022-06-06,1.0726,1.24923,0.72049,0.65091,130.707,140.189
2022-06-07,1.06914,1.25235,0.71886,0.64856,132.17599,141.304
2022-06-08,1.06986,1.25873,0.72206,0.64807,132.847,142.104
2022-06-09,1.07177,1.25403,0.71865,0.64437,134.42999,144.07001
2022-06-10,1.06192,1.2493,0.70982,0.63857,134.418,142.73
2022-06-13,1.049,1.22749,0.70183,0.63373,134.814,141.405
2022-06-14,1.04151,1.21448,0.69416,0.62754,134.22501,139.79201
2022-06-15,1.04406,1.20126,0.68899,0.62268,135.29401,141.215
2022-06-16,1.04562,1.21743,0.70169,0.62926,134.11501,140.21899
2022-06-17,1.05469,1.23548,0.70405,0.63607,132.42101,139.664
2022-06-20,1.04914,1.22282,0.6953,0.63256,135.276,141.91499
2022-06-21,1.05208,1.22517,0.69695,0.63374,135.08701,142.10699
2022-06-22,1.05326,1.22666,0.69618,0.63178,136.269,143.51801
2022-06-23,1.05641,1.22508,0.69052,0.6271,136.024,143.67999
2022-06-24,1.05201,1.22608,0.69035,0.62862,134.84,141.84599
2022-06-27,1.05661,1.22824,0.69434,0.63143,135.062,142.698
2022-06-28,1.05809,1.22674,0.69225,0.62941,135.435,143.29401
2022-06-29,1.05235,1.21898,0.69044,0.62371,136.047,143.158
2022-06-30,1.04466,1.21318,0.68805,0.62251,136.589,142.677
2022-07-01,1.04777,1.21609,0.68976,0.62403,135.786,142.26401
2022-07-04,1.04339,1.21027,0.68158,0.62088,135.043,140.894
2022-07-05,1.04332,1.21145,0.68738,0.62157,135.84,141.716
2022-07-06,1.02577,1.19491,0.67932,0.61659,135.521,139.008
2022-07-07,1.01864,1.19232,0.6786,0.6155,135.966,138.45
2022-07-08,1.01698,1.2028,0.6849,0.61791,135.91299,138.187
2022-07-11,1.01661,1.20166,0.68458,0.61861,136.30099,138.556
2022-07-12,1.00475,1.19009,0.67433,0.61223,137.388,138.00999
2022-07-13,1.00331,1.18778,0.6747,0.61232,136.726,137.145
2022-07-14,1.00327,1.18638,0.67323,0.61086,137.62801,138.078
2022-07-15,1.00257,1.18396,0.67549,0.61303,138.967,139.32899
2022-07-18,1.00963,1.18883,0.68148,0.61897,138.314,139.636
2022-07-19,1.01452,1.19483,0.68102,0.61532,138.229,140.229
2022-07-20,1.02313,1.20035,0.6898,0.62336,138.19099,141.384
2022-07-21,1.01828,1.19717,0.68874,0.62252,138.395,140.916
2022-07-22,1.02211,1.19962,0.69229,0.6244,137.09801,140.12601
2022-07-25,1.02002,1.1987,0.69047,0.62339,136.312,139.032
2022-07-26,1.02249,1.20552,0.69512,0.62584,136.431,139.468
2022-07-27,1.01296,1.20369,0.69474,0.62413,136.97,138.735
2022-07-28,1.02093,1.21631,0.69949,0.62603,136.11099,138.911
2022-07-29,1.01923,1.21734,0.70008,0.62957,134.397,136.97301
2022-08-01,1.02082,1.21674,0.69712,0.62791,133.407,136.155
2022-08-02,1.02614,1.22542,0.70239,0.63318,131.57201,135.002
2022-08-03,1.01557,1.2143,0.68903,0.62213,133.379,135.444
2022-08-04,1.01576,1.21383,0.6939,0.62674,133.96201,136.062
2022-08-05,1.02478,1.21585,0.69592,0.62971,132.621,135.899
2022-08-08,1.01709,1.20595,0.69025,0.62397,135.05701,137.358
2022-08-09,1.01976,1.20847,0.69877,0.62894,134.84,137.495
2022-08-10,1.02081,1.20742,0.6957,0.62858,135.187,138.013
2022-08-11,1.03008,1.2213,0.70781,0.64064,132.83,136.80701
2022-08-12,1.03167,1.21962,0.71029,0.64342,132.994,137.254
2022-08-15,1.02564,1.2128,0.71167,0.64495,133.28799,136.67799
2022-08-16,1.0162,1.20569,0.702,0.63629,133.14301,135.31122
2022-08-17,1.01707,1.20982,0.70194,0.63434,134.27699,136.57201
2022-08-18,1.01802,1.20451,0.69304,0.62761,134.944,137.32899
2022-08-19,1.00899,1.19327,0.69112,0.6245,135.795,137.01199
2022-08-22,1.00352,1.18181,0.68771,0.61762,137.041,137.515
2022-08-23,0.99395,1.17665,0.68787,0.61767,137.54601,136.7
2022-08-24,0.99669,1.18328,0.6923,0.62073,136.733,136.27699
2022-08-25,0.99691,1.17918,0.6908,0.61817,137.08099,136.64
2022-08-26,0.99713,1.1824,0.6964,0.62167,136.563,136.166
2022-08-29,0.99387,1.16945,0.68669,0.6113,137.52,137.30099
2022-08-30,1.0014,1.17225,0.69075,0.61607,138.59599,138.731
2022-08-31,1.00251,1.16598,0.68574,0.61322,138.73399,139.07001
2022-09-01,1.00391,1.15985,0.68285,0.61112,139.29601,139.832
2022-09-02,0.99523,1.15489,0.67953,0.60849,140.08099,139.40401
2022-09-05,0.99094,1.14746,0.67903,0.60863,140.487,139.20399
2022-09-06,0.99522,1.15664,0.6814,0.61055,140.42999,139.728
2022-09-07,0.9898,1.15119,0.67301,0.6033,143.151,141.679
2022-09-08,0.99957,1.15198,0.67514,0.60625,144.12801,144.056
2022-09-09,1.0012,1.15216,0.67659,0.60704,143.856,143.99001
2022-09-12,1.00714,1.16194,0.6847,0.61129,142.59599,143.605
2022-09-13,1.01296,1.16898,0.6894,0.61467,142.58501,144.424
2022-09-14,0.9982,1.15062,0.6743,0.60051,144.40401,144.105
2022-09-15,0.9984,1.15449,0.67518,0.60169,142.923,142.67
2022-09-16,0.99883,1.14527,0.66873,0.59577,143.36501,143.19
2022-09-19,1.00223,1.14331,0.6727,0.59956,142.765,143.076
2022-09-20,1.00296,1.14432,0.67337,0.59668,143.22301,143.63699
2022-09-21,0.99708,1.13806,0.66942,0.59019,143.60201,143.17747
2022-09-22,0.98307,1.12559,0.66101,0.58294,144.31599,141.873
2022-09-23,0.98416,1.12642,0.66454,0.58483,142.28,139.99899
2022-09-26,0.96899,1.07974,0.65307,0.57419,143.511,139.00101
2022-09-27,0.96237,1.07728,0.6476,0.56655,144.459,139.00301
2022-09-28,0.95962,1.07275,0.6438,0.56314,144.69099,138.83299
2022-09-29,0.97082,1.0836,0.6505,0.57185,144.39799,140.174
2022-09-30,0.98296,1.11694,0.6513,0.57423,144.431,141.96201
2022-10-03,0.97927,1.11406,0.6421,0.56186,144.81599,141.80499
2022-10-04,0.98321,1.13341,0.65018,0.57196,144.519,142.08299
2022-10-05,0.99843,1.14513,0.65141,0.57373,143.787,143.554
2022-10-06,0.9911,1.13554,0.65127,0.5776,144.44901,143.14799
2022-10-07,0.9789,1.11621,0.64144,0.56607,145.039,141.97099
2022-10-10,0.9735,1.10727,0.63698,0.56068,145.48199,141.617
2022-10-11,0.97101,1.10764,0.62948,0.55724,145.674,141.442
2022-10-12,0.97002,1.09678,0.62664,0.55848,145.87,141.491
2022-10-13,0.9708,1.11056,0.62773,0.56114,146.737,142.44299
2022-10-14,0.97513,1.13039,0.6301,0.56391,147.293,143.89
2022-10-17,0.97394,1.12442,0.62239,0.5576,148.632,144.748
2022-10-18,0.98464,1.1354,0.62988,0.56567,148.97099,146.636
2022-10-19,0.98639,1.13443,0.63164,0.56948,149.209,147.17
2022-10-20,0.97665,1.1211,0.62637,0.56627,149.821,146.312
2022-10-21,0.97789,1.12215,0.62747,0.56692,150.17599,146.842
2022-10-24,0.98601,1.13447,0.63719,0.5764,147.819,145.728
2022-10-25,0.98865,1.13077,0.63296,0.5705,148.88699,147.179
2022-10-26,0.99637,1.14622,0.63857,0.57432,147.98,147.431
2022-10-27,1.00919,1.16382,0.64935,0.584,146.134,147.464
2022-10-28,0.99678,1.1566,0.64509,0.5828,146.274,145.793
2022-10-31,0.9955,1.1596,0.64013,0.58019,147.812,147.138
2022-11-01,0.98863,1.14682,0.64099,0.58252,148.737,147.03
2022-11-02,0.98779,1.14895,0.63967,0.58479,147.91499,146.12399
2022-11-03,0.98144,1.13843,0.63385,0.58134,147.892,145.12601
2022-11-04,0.97496,1.11712,0.62885,0.57692,148.39301,144.662
2022-11-07,0.99288,1.13316,0.64393,0.58942,146.841,145.785
2022-11-08,1.00186,1.1518,0.64748,0.59402,146.62399,146.886
2022-11-09,1.00808,1.15527,0.65092,0.59632,145.295,146.45599
2022-11-10,1.00195,1.13682,0.64342,0.58863,146.209,146.46899
2022-11-11,1.01922,1.16956,0.66069,0.60178,141.73399,144.442
2022-11-14,1.03286,1.17991,0.66988,0.61053,139.55299,144.12801
2022-11-15,1.03193,1.17525,0.66919,0.609,140.11501,144.58099
2022-11-16,1.03579,1.18804,0.67695,0.61656,138.965,143.929
2022-11-17,1.0395,1.19153,0.67395,0.61503,139.32201,144.8
2022-11-18,1.03617,1.18601,0.66892,0.61289,140.412,145.481
2022-11-21,1.03309,1.18864,0.66821,0.61678,140.25301,144.88872
2022-11-22,1.02457,1.18276,0.66078,0.60985,142.09801,145.575
2022-11-23,1.03111,1.18946,0.66498,0.61565,141.155,145.54401
2022-11-24,1.04162,1.20735,0.67435,0.62528,139.278,145.06599
2022-11-25,1.04081,1.21134,0.67656,0.62597,138.603,144.24899
2022-11-28,1.03675,1.20547,0.67119,0.62167,139.10001,144.59
2022-11-29,1.03455,1.19603,0.6652,0.6164,138.71899,143.478
2022-11-30,1.03245,1.19469,0.66841,0.61969,138.745,143.23599
2022-12-01,1.04254,1.20775,0.67996,0.63144,137.35899,143.16299
2022-12-02,1.05284,1.22593,0.6811,0.63698,135.14999,142.284
2022-12-05,1.05442,1.22972,0.6813,0.64046,134.47501,141.782
2022-12-06,1.04969,1.21924,0.67078,0.63226,136.65199,143.433
2022-12-07,1.0469,1.2133,0.66988,0.63244,136.886,143.284
2022-12-08,1.05133,1.22124,0.6727,0.63541,136.381,143.373
2022-12-09,1.05597,1.2236,0.67765,0.63786,136.614,144.22301
2022-12-12,1.05222,1.22392,0.67814,0.63932,136.71201,143.839
2022-12-13,1.05417,1.22708,0.6754,0.63878,137.504,144.944
2022-12-14,1.06267,1.23567,0.68423,0.64539,135.584,144.06799
2022-12-15,1.06763,1.24194,0.68578,0.64539,135.34801,144.49899
2022-12-16,1.06406,1.21892,0.67059,0.6343,137.75101,146.55141
2022-12-19,1.0585,1.21603,0.66875,0.63715,136.69,144.54401
2022-12-20,1.06146,1.21533,0.67078,0.63616,136.995,145.36301
2022-12-21,1.0627,1.21892,0.66885,0.63443,131.892,140.12801
2022-12-22,1.06101,1.20774,0.67168,0.62895,132.37,140.39
2022-12-23,1.06033,1.20399,0.6678,0.6252,132.35699,140.284
2022-12-26,1.06678,1.206,0.67125,0.62929,132.78999,140.94
2022-12-27,1.06402,1.20842,0.67446,0.6307,132.76401,141.25
2022-12-28,1.06372,1.20273,0.67299,0.62733,133.48599,141.976
2022-12-29,1.06293,1.20285,0.67471,0.63184,134.034,142.45599
2022-12-30,1.06608,1.20563,0.6766,0.63459,132.916,141.694
2023-01-02,1.07097,1.21203,0.68231,0.63748,130.845,140.31
2023-01-03,1.06777,1.20629,0.68056,0.63264,130.79401,139.649
2023-01-04,1.05469,1.19697,0.6728,0.62471,131.248,138.409
2023-01-05,1.06064,1.20571,0.68291,0.62851,132.246,140.254
2023-01-06,1.05222,1.19123,0.67557,0.62308,133.30701,140.25999
2023-01-09,1.06563,1.21164,0.6894,0.63591,131.862,140.507
2023-01-10,1.07332,1.21849,0.69097,0.63695,131.729,141.373
2023-01-11,1.07389,1.21545,0.6895,0.63719,132.101,141.85201
2023-01-12,1.0766,1.21595,0.6911,0.63677,131.90199,141.992
2023-01-13,1.08602,1.22178,0.69678,0.63878,129.172,140.27499
2023-01-16,1.08246,1.22267,0.69735,0.63851,128.026,138.578
2023-01-17,1.08301,1.22078,0.69664,0.63899,128.321,138.96001
2023-01-18,1.07933,1.22847,0.69884,0.64329,128.28101,138.401
2023-01-19,1.07979,1.23477,0.6944,0.64455,128.539,138.793
2023-01-20,1.08339,1.23933,0.6914,0.63955,128.37,139.06799
2023-01-23,1.08651,1.24063,0.69827,0.64891,129.354,140.64999
2023-01-24,1.08743,1.23798,0.70293,0.64902,130.597,141.972
2023-01-25,1.08881,1.23292,0.70467,0.64933,130.239,141.79201
2023-01-26,1.0922,1.24125,0.71082,0.64841,129.237,141.14
2023-01-27,1.08944,1.24153,0.71139,0.64909,129.8,141.39301
2023-01-30,1.08715,1.24003,0.7108,0.64922,129.854,141.162
2023-01-31,1.08507,1.23536,0.70581,0.64689,130.479,141.569
2023-02-01,1.08609,1.23089,0.70514,0.64382,130.11,141.3
2023-02-02,1.10129,1.239,0.7145,0.65164,128.62199,141.63699
2023-02-03,1.09051,1.2223,0.70747,0.64772,128.746,140.38
2023-02-06,1.07909,1.20451,0.69208,0.63277,132.009,142.437
