,Open,High,Low,Close
2021-12-30,1.13598,1.13598,1.13007,1.13602
2021-12-31,1.13232,1.13792,1.13051,1.1325
2022-01-03,1.13738,1.13759,1.12854,1.13735
2022-01-04,1.1302,1.1323,1.12734,1.13022
2022-01-05,1.12854,1.13456,1.12776,1.12836
2022-01-06,1.13122,1.13307,1.12855,1.13135
2022-01-07,1.12959,1.13598,1.12905,1.12969
2022-01-10,1.13534,1.13598,1.12883,1.1354
2022-01-11,1.13327,1.1369,1.13155,1.13304
2022-01-12,1.13701,1.1433,1.13558,1.13665
2022-01-13,1.14398,1.14791,1.14364,1.14416
2022-01-14,1.14566,1.14837,1.14101,1.14571
2022-01-17,1.14121,1.14346,1.13932,1.14107
2022-01-18,1.14129,1.14233,1.13296,1.14106
2022-01-19,1.133,1.13568,1.13195,1.13296
2022-01-20,1.13435,1.13689,1.13302,1.13434
2022-01-21,1.13154,1.13611,1.13022,1.13138
2022-01-24,1.1341,1.1341,1.12914,1.13415
2022-01-25,1.13239,1.1325,1.12668,1.13241
2022-01-26,1.13035,1.13135,1.12721,1.13045
2022-01-27,1.12423,1.12448,1.11335,1.12435
2022-01-28,1.11462,1.11701,1.11233,1.1147
2022-01-31,1.11514,1.12169,1.1145,1.11524
2022-02-01,1.12291,1.1279,1.12221,1.12296
2022-02-02,1.12731,1.13294,1.1267,1.1274
2022-02-03,1.12999,1.14507,1.12721,1.12999
2022-02-04,1.14351,1.14837,1.14134,1.14358
2022-02-07,1.14546,1.146,1.14167,1.14551
2022-02-08,1.14409,1.14508,1.13971,1.1443
2022-02-09,1.14211,1.1447,1.14033,1.14213
2022-02-10,1.14213,1.14943,1.13808,1.14215
2022-02-11,1.14117,1.1419,1.13713,1.14155
2022-02-14,1.13658,1.13689,1.12928,1.13651
2022-02-15,1.13061,1.13688,1.13058,1.13063
2022-02-16,1.13556,1.13932,1.13455,1.13568
2022-02-17,1.13733,1.13869,1.13276,1.13753
2022-02-18,1.13639,1.13767,1.13158,1.13665
2022-02-21,1.13173,1.13856,1.13141,1.13172
2022-02-22,1.13097,1.13638,1.12891,1.13097
2022-02-23,1.13305,1.13598,1.13074,1.13291
2022-02-24,1.13059,1.13059,1.11105,1.13057
2022-02-25,1.11908,1.12661,1.11681,1.11907
2022-02-28,1.11811,1.12445,1.11432,1.11811
2022-03-01,1.12147,1.12322,1.11021,1.12159
2022-03-02,1.1131,1.11419,1.10585,1.11328
2022-03-03,1.11136,1.11161,1.10398,1.11123
2022-03-04,1.10693,1.10693,1.089,1.10668
2022-03-07,1.08739,1.09308,1.08086,1.08745
2022-03-08,1.08696,1.09222,1.08512,1.08653
2022-03-09,1.09008,1.10911,1.08979,1.08982
2022-03-10,1.10733,1.11162,1.09821,1.10738
2022-03-11,1.10121,1.10419,1.09347,1.10139
2022-03-14,1.09325,1.0987,1.09025,1.09321
2022-03-15,1.09453,1.10183,1.09395,1.09432
2022-03-16,1.09673,1.10387,1.09558,1.09694
2022-03-17,1.10224,1.11105,1.10212,1.1022
2022-03-18,1.10989,1.11179,1.10053,1.10995
2022-03-21,1.10422,1.10667,1.10261,1.10431
2022-03-22,1.10164,1.10457,1.09615,1.10172
2022-03-23,1.10301,1.1042,1.09658,1.10297
2022-03-24,1.10063,1.10133,1.097,1.10063
2022-03-25,1.1009,1.10387,1.0983,1.10096
2022-03-28,1.09819,1.09967,1.09453,1.09819
2022-03-29,1.09938,1.11364,1.09704,1.09938
2022-03-30,1.10915,1.117,1.10891,1.10915
2022-03-31,1.11618,1.11831,1.1074,1.11618
2022-04-01,1.10724,1.10754,1.10297,1.10724
2022-04-04,1.10473,1.10571,1.09809,1.10473
2022-04-05,1.09759,1.09914,1.09213,1.09759
2022-04-06,1.09064,1.09374,1.08757,1.09064
2022-04-07,1.08982,1.09351,1.08672,1.08982
2022-04-08,1.08648,1.08919,1.08369,1.08648
2022-04-11,1.08849,1.09328,1.08746,1.08849
2022-04-12,1.0878,1.09039,1.08519,1.0878
2022-04-13,1.08261,1.08738,1.08103,1.08261
2022-04-14,1.08966,1.09226,1.07586,1.08966
2022-04-15,1.0821,1.08234,1.07988,1.0821
2022-04-18,1.08153,1.08158,1.07836,1.08153
2022-04-19,1.07818,1.08121,1.07619,1.07818
2022-04-20,1.07945,1.08672,1.07848,1.07945
2022-04-21,1.08499,1.09347,1.08244,1.08499
2022-04-22,1.08352,1.08542,1.07728,1.08352
2022-04-25,1.0811,1.08122,1.07003,1.0811
2022-04-26,1.07142,1.07388,1.06446,1.07142
2022-04-27,1.06436,1.06564,1.05167,1.06436
2022-04-28,1.05551,1.05622,1.04728,1.05551
2022-04-29,1.05042,1.05904,1.05054,1.05042
2022-05-02,1.0536,1.05677,1.0504,1.0536
2022-05-03,1.05091,1.05776,1.04944,1.05091
2022-05-04,1.05285,1.05664,1.05065,1.05285
2022-05-05,1.06225,1.064,1.05046,1.06225
2022-05-06,1.05397,1.05984,1.04854,1.05397
2022-05-09,1.05322,1.05722,1.04966,1.05322
2022-05-10,1.05658,1.05858,1.05273,1.05658
2022-05-11,1.0533,1.05756,1.05071,1.0533
2022-05-12,1.05125,1.05298,1.03736,1.05125
2022-05-13,1.03796,1.04194,1.0352,1.03796
2022-05-16,1.04006,1.0438,1.03913,1.04006
2022-05-17,1.0439,1.05538,1.04324,1.0439
2022-05-18,1.05479,1.05641,1.04924,1.05479
2022-05-19,1.04727,1.0598,1.04661,1.04727
2022-05-20,1.0579,1.05988,1.05411,1.0579
2022-05-23,1.05698,1.06903,1.05687,1.05698
2022-05-24,1.0682,1.07463,1.0662,1.0682
2022-05-25,1.07365,1.07365,1.06441,1.07365
2022-05-26,1.06866,1.07287,1.06645,1.06866
2022-05-27,1.0733,1.07651,1.0698,1.0733
2022-05-30,1.07315,1.07852,1.07274,1.07315
2022-05-31,1.07735,1.07749,1.06822,1.07735
2022-06-01,1.07341,1.07366,1.06317,1.07341
2022-06-02,1.06542,1.07385,1.06457,1.06542
2022-06-03,1.07511,1.07654,1.07066,1.07511
2022-06-06,1.0726,1.07527,1.0686,1.0726
2022-06-07,1.06914,1.07089,1.06528,1.06914
2022-06-08,1.06986,1.07483,1.06733,1.06986
2022-06-09,1.07177,1.07701,1.06471,1.07177
2022-06-10,1.06192,1.06421,1.05077,1.06192
2022-06-13,1.049,1.04976,1.04191,1.049
2022-06-14,1.04151,1.04824,1.03983,1.04151
2022-06-15,1.04406,1.05072,1.03863,1.04406
2022-06-16,1.04562,1.05303,1.03826,1.04562
2022-06-17,1.05469,1.05518,1.04456,1.05469
2022-06-20,1.04914,1.05452,1.04864,1.04914
2022-06-21,1.05208,1.05819,1.05143,1.05208
2022-06-22,1.05326,1.06029,1.04719,1.05326
2022-06-23,1.05641,1.05807,1.04845,1.05641
2022-06-24,1.05201,1.05691,1.05137,1.05201
2022-06-27,1.05661,1.06142,1.05509,1.05661
2022-06-28,1.05809,1.0605,1.05057,1.05809
2022-06-29,1.05235,1.05363,1.0468,1.05235
2022-06-30,1.04466,1.04788,1.03839,1.04466
2022-07-01,1.04777,1.04779,1.03699,1.04777
2022-07-04,1.04339,1.04635,1.04181,1.04339
2022-07-05,1.04332,1.04486,1.02373,1.04332
2022-07-06,1.02577,1.02739,1.01622,1.02577
2022-07-07,1.01864,1.02192,1.01533,1.01864
2022-07-08,1.01698,1.01911,1.00797,1.01698
2022-07-11,1.01661,1.01678,1.00543,1.01661
2022-07-12,1.00475,1.00738,1.00011,1.00475
2022-07-13,1.00331,1.01162,0.99989,1.00331
2022-07-14,1.00327,1.00492,0.99536,1.00327
2022-07-15,1.00257,1.0098,1.00106,1.00257
2022-07-18,1.00963,1.01989,1.00824,1.00963
2022-07-19,1.01452,1.02682,1.01257,1.01452
2022-07-20,1.02313,1.02719,1.01759,1.02313
2022-07-21,1.01828,1.02754,1.01631,1.01828
2022-07-22,1.02211,1.02551,1.0134,1.02211
2022-07-25,1.02002,1.02564,1.01806,1.02002
2022-07-26,1.02249,1.02491,1.0114,1.02249
2022-07-27,1.01296,1.01719,1.01074,1.01296
2022-07-28,1.02093,1.02331,1.01157,1.02093
2022-07-29,1.01923,1.02538,1.01486,1.01923
2022-08-01,1.02082,1.02775,1.02096,1.02082
2022-08-02,1.02614,1.02931,1.01837,1.02614
2022-08-03,1.01557,1.02076,1.01232,1.01557
2022-08-04,1.01576,1.02325,1.0156,1.01576
2022-08-05,1.02478,1.02491,1.01436,1.02478
2022-08-08,1.01709,1.02218,1.016,1.01709
2022-08-09,1.01976,1.0247,1.01892,1.01976
2022-08-10,1.02081,1.03691,1.0203,1.02081
2022-08-11,1.03008,1.03659,1.02763,1.03008
2022-08-12,1.03167,1.03274,1.02396,1.03167
2022-08-15,1.02564,1.02672,1.01823,1.02564
2022-08-16,1.0162,1.01944,1.01234,1.0162
2022-08-17,1.01707,1.01978,1.01481,1.01707
2022-08-18,1.01802,1.01937,1.01132,1.01802
2022-08-19,1.00899,1.01122,1.00362,1.00899
2022-08-22,1.00352,1.00482,0.99277,1.00352
2022-08-23,0.99395,1.0019,0.99031,0.99395
2022-08-24,0.99669,0.99982,0.9912,0.99669
2022-08-25,0.99691,1.00306,0.99568,0.99691
2022-08-26,0.99713,1.00883,0.99473,0.99713
2022-08-29,0.99387,1.00311,0.99149,0.99387
2022-08-30,1.0014,1.00523,0.99834,1.0014
2022-08-31,1.00251,1.00774,0.99717,1.00251
2022-09-01,1.00391,1.00458,0.99174,1.00391
2022-09-02,0.99523,1.00333,0.99512,0.99523
2022-09-05,0.99094,0.99435,0.98808,0.99094
2022-09-06,0.99522,0.99853,0.98651,0.99522
2022-09-07,0.9898,0.99552,0.98778,0.9898
2022-09-08,0.99957,1.00291,0.99334,0.99957
2022-09-09,1.0012,1.01122,1.00093,1.0012
2022-09-12,1.00714,1.01968,1.00647,1.00714
2022-09-13,1.01296,1.01874,0.99958,1.01296
2022-09-14,0.9982,1.00228,0.99636,0.9982
2022-09-15,0.9984,1.00179,0.99575,0.9984
2022-09-16,0.99883,1.00356,0.99458,0.99883
2022-09-19,1.00223,1.00281,0.99668,1.00223
2022-09-20,1.00296,1.00503,0.99571,1.00296
2022-09-21,0.99708,0.99741,0.98691,0.99708
2022-09-22,0.98307,0.99062,0.9811,0.98307
2022-09-23,0.98416,0.98522,0.97039,0.98416
2022-09-26,0.96899,0.96999,0.95823,0.96899
2022-09-27,0.96237,0.96701,0.95945,0.96237
2022-09-28,0.95962,0.96863,0.95402,0.95962
2022-09-29,0.97082,0.97873,0.96383,0.97082
2022-09-30,0.98296,0.985,0.97361,0.98296
2022-10-03,0.97927,0.98443,0.97536,0.97927
2022-10-04,0.98321,0.99801,0.98067,0.98321
2022-10-05,0.99843,0.99942,0.98355,0.99843
2022-10-06,0.9911,0.99263,0.97893,0.9911
2022-10-07,0.9789,0.9816,0.97317,0.9789
2022-10-10,0.9735,0.97523,0.96825,0.9735
2022-10-11,0.97101,0.97581,0.9674,0.97101
2022-10-12,0.97002,0.9733,0.96697,0.97002
2022-10-13,0.9708,0.97951,0.9636,0.9708
2022-10-14,0.97513,0.98038,0.97095,0.97513
2022-10-17,0.97394,0.98471,0.97245,0.97394
2022-10-18,0.98464,0.98736,0.98146,0.98464
2022-10-19,0.98639,0.9867,0.97602,0.98639
2022-10-20,0.97665,0.98451,0.97555,0.97665
2022-10-21,0.97789,0.9857,0.97073,0.97789
2022-10-24,0.98601,0.98896,0.98089,0.98601
2022-10-25,0.98865,0.99754,0.98522,0.98865
2022-10-26,0.99637,1.00805,0.99446,0.99637
2022-10-27,1.00919,1.00949,0.99765,1.00919
2022-10-28,0.99678,0.9999,0.99315,0.99678
2022-10-31,0.9955,0.99681,0.98735,0.9955
2022-11-01,0.98863,0.99516,0.98621,0.98863
2022-11-02,0.98779,0.99136,0.98676,0.98779
2022-11-03,0.98144,0.98396,0.97312,0.98144
2022-11-04,0.97496,0.99382,0.97485,0.97496
2022-11-07,0.99288,1.0005,0.99195,0.99288
2022-11-08,1.00186,1.00942,0.99761,1.00186
2022-11-09,1.00808,1.00888,1.00125,1.00808
2022-11-10,1.00195,1.0183,0.99378,1.00195
2022-11-11,1.01922,1.03384,1.01662,1.01922
2022-11-14,1.03286,1.03503,1.02736,1.03286
2022-11-15,1.03193,1.04755,1.03139,1.03193
2022-11-16,1.03579,1.04373,1.03365,1.03579
2022-11-17,1.0395,1.04057,1.03095,1.0395
2022-11-18,1.03617,1.03959,1.0328,1.03617
2022-11-21,1.03309,1.03332,1.0227,1.03309
2022-11-22,1.02457,1.02902,1.02434,1.02457
2022-11-23,1.03111,1.03821,1.02981,1.03111
2022-11-24,1.04162,1.04482,1.03837,1.04162
2022-11-25,1.04081,1.04291,1.03561,1.04081
2022-11-28,1.03675,1.04967,1.03424,1.03675
2022-11-29,1.03455,1.03941,1.03255,1.03455
2022-11-30,1.03245,1.03946,1.02923,1.03245
2022-12-01,1.04254,1.05314,1.03979,1.04254
2022-12-02,1.05284,1.05452,1.04342,1.05284
2022-12-05,1.05442,1.05941,1.04924,1.05442
2022-12-06,1.04969,1.05321,1.0477,1.04969
2022-12-07,1.0469,1.05462,1.04438,1.0469
2022-12-08,1.05133,1.05631,1.04916,1.05133
2022-12-09,1.05597,1.05884,1.052,1.05597
2022-12-12,1.05222,1.05792,1.05071,1.05222
2022-12-13,1.05417,1.06689,1.05293,1.05417
2022-12-14,1.06267,1.06699,1.06201,1.06267
2022-12-15,1.06763,1.07256,1.06074,1.06763
2022-12-16,1.06406,1.06633,1.05994,1.06406
2022-12-19,1.0585,1.0659,1.05772,1.0585
2022-12-20,1.06146,1.06555,1.05807,1.06146
2022-12-21,1.0627,1.06435,1.0597,1.0627
2022-12-22,1.06101,1.06575,1.0584,1.06101
2022-12-23,1.06033,1.06312,1.05879,1.06033
2022-12-26,1.06678,1.06372,1.0609,1.06678
2022-12-27,1.06402,1.0669,1.06124,1.06402
2022-12-28,1.06372,1.06743,1.06139,1.06372
2022-12-29,1.06293,1.06702,1.06123,1.06293
2022-12-30,1.06608,1.06979,1.06392,1.06608
2023-01-02,1.07097,1.07124,1.06533,1.07097
2023-01-03,1.06777,1.06826,1.05216,1.06777
2023-01-04,1.05469,1.06315,1.0546,1.05469
2023-01-05,1.06064,1.06326,1.05156,1.06064
2023-01-06,1.05222,1.06223,1.04853,1.05222
2023-01-09,1.06563,1.07595,1.06528,1.06563
2023-01-10,1.07332,1.07569,1.07132,1.07332
2023-01-11,1.07389,1.07747,1.07269,1.07389
2023-01-12,1.0766,1.08383,1.0738,1.0766
2023-01-13,1.08602,1.08678,1.07806,1.08602
2023-01-16,1.08246,1.08755,1.08026,1.08246
2023-01-17,1.08301,1.08691,1.0787,1.08301
2023-01-18,1.07933,1.08845,1.0767,1.07933
2023-01-19,1.07979,1.08331,1.07829,1.07979
2023-01-20,1.08339,1.08566,1.08046,1.08339
2023-01-23,1.08647,1.09195,1.08475,1.08651
2023-01-24,1.08743,1.08968,1.08393,1.08743
2023-01-25,1.08881,1.09226,1.08581,1.08881
2023-01-26,1.0922,1.09325,1.08516,1.0922
2023-01-27,1.08944,1.09016,1.08388,1.08944
2023-01-30,1.08715,1.0915,1.08546,1.08715
2023-01-31,1.08507,1.08684,1.08042,1.08507
2023-02-01,1.08609,1.09244,1.08529,1.08609
2023-02-02,1.10129,1.10266,1.08877,1.10129
2023-02-03,1.09051,1.09407,1.0811,1.09051
2023-02-06,1.07909,1.08003,1.07183,1.07909
2023-02-07,1.07308,1.0746,1.06695,1.07308
2023-02-08,1.07297,1.07602,1.07168,1.07297
2023-02-09,1.07158,1.07904,1.07116,1.07158
2023-02-10,1.07423,1.07518,1.06693,1.07423
2023-02-13,1.06777,1.0725,1.06572,1.06777
2023-02-14,1.07304,1.07984,1.071,1.07304
2023-02-15,1.07357,1.07446,1.0666,1.07357
2023-02-16,1.06918,1.07223,1.06558,1.06918
2023-02-17,1.06658,1.06815,1.06138,1.06658
2023-02-20,1.06844,1.07055,1.06716,1.06844
2023-02-21,1.06826,1.06956,1.06449,1.06826
2023-02-22,1.0652,1.06655,1.06191,1.0652
2023-02-23,1.06058,1.06304,1.0582,1.06058
2023-02-24,1.0598,1.06142,1.05377,1.0598
2023-02-27,1.05548,1.06186,1.05335,1.05548
2023-02-28,1.06112,1.0645,1.05823,1.06112
2023-03-01,1.05773,1.06911,1.05657,1.05773
2023-03-02,1.06689,1.06727,1.05835,1.06689
2023-03-03,1.05997,1.06293,1.05913,1.05997
2023-03-06,1.06262,1.06938,1.0623,1.06262
2023-03-07,1.06883,1.06963,1.05716,1.06883
2023-03-08,1.05507,1.05733,1.05266,1.05507
2023-03-09,1.05495,1.05865,1.05385,1.05495
2023-03-10,1.05847,1.06986,1.05757,1.05847
2023-03-13,1.06836,1.07372,1.06524,1.06836
2023-03-14,1.0725,1.07471,1.06797,1.0725
2023-03-15,1.07277,1.07601,1.05203,1.07277
2023-03-16,1.05834,1.06346,1.05551,1.05834
2023-03-17,1.06141,1.06696,1.06121,1.06141
2023-03-20,1.06789,1.07305,1.06324,1.06789
2023-03-21,1.07191,1.07873,1.07049,1.07191
2023-03-22,1.07742,1.08015,1.07595,1.07742
2023-03-23,1.08704,1.0929,1.08686,1.08704
2023-03-24,1.08351,1.0839,1.07189,1.08351
2023-03-27,1.07782,1.0796,1.07481,1.07782
2023-03-28,1.08071,1.0849,1.0804,1.08071
2023-03-29,1.08395,1.0872,1.08213,1.08395
2023-03-30,1.08436,1.09239,1.0827,1.08436
2023-03-31,1.09046,1.09259,1.08606,1.09046
2023-04-03,1.08033,1.09157,1.07893,1.08033
2023-04-04,1.09123,1.09716,1.08839,1.09123
2023-04-05,1.09601,1.09692,1.09054,1.09601
2023-04-06,1.09033,1.09302,1.08855,1.09033
2023-04-07,1.09201,1.09254,1.0881,1.09201
2023-04-10,1.09136,1.09182,1.08325,1.09136
2023-04-11,1.08693,1.09267,1.0868,1.08693
2023-04-12,1.09175,1.09986,1.09152,1.09175
2023-04-13,1.09999,1.1069,1.09816,1.09999
2023-04-14,1.10546,1.10754,1.0978,1.10546
2023-04-17,1.09866,1.0999,1.09107,1.09866
2023-04-18,1.09254,1.09835,1.09228,1.09254
2023-04-19,1.09754,1.09866,1.09183,1.09754
2023-04-20,1.09522,1.0989,1.09343,1.09522
2023-04-21,1.09709,1.09925,1.09397,1.09709
2023-04-24,1.09923,1.10342,1.09688,1.09923
2023-04-25,1.10595,1.10681,1.09692,1.10595
2023-04-26,1.09784,1.10941,1.09692,1.09784
2023-04-27,1.10473,1.10656,1.09942,1.10473
2023-04-28,1.1032,1.10437,1.09656,1.1032
2023-05-01,1.10109,1.10356,1.0967,1.10109
2023-05-02,1.09692,1.10052,1.09436,1.09692
2023-05-03,1.10109,1.10582,1.10059,1.10109
2023-05-04,1.10689,1.10914,1.09868,1.10689
2023-05-05,1.10229,1.1048,1.09716,1.10229
2023-05-08,1.10187,1.10534,1.10125,1.10187
2023-05-09,1.09961,1.10011,1.0944,1.09961
2023-05-10,1.09647,1.10047,1.09428,1.09647
2023-05-11,1.09841,1.09987,1.09013,1.09841
2023-05-12,1.09121,1.09352,1.08556,1.09121
2023-05-15,1.08527,1.08921,1.08486,1.08527
2023-05-16,1.08737,1.09036,1.08567,1.08737
2023-05-17,1.08657,1.08755,1.08116,1.08657
2023-05-18,1.08383,1.08495,1.07654,1.08383
2023-05-19,1.07754,1.08239,1.0761,1.07754
2023-05-22,1.08227,1.08307,1.07966,1.08227
2023-05-23,1.0811,1.08213,1.07638,1.0811
2023-05-24,1.07697,1.07994,1.07497,1.07697
2023-05-25,1.07573,1.07542,1.071,1.07573
2023-05-26,1.07244,1.07575,1.07021,1.07244
2023-05-29,1.07231,1.07458,1.07063,1.07231
2023-05-30,1.07077,1.07458,1.06734,1.07077
2023-05-31,1.07331,1.07388,1.06517,1.07331
2023-06-01,1.06952,1.0754,1.06642,1.06952
2023-06-02,1.07608,1.07793,1.07181,1.07608
2023-06-05,1.06986,1.07227,1.06748,1.06986
2023-06-06,1.07118,1.07331,1.06673,1.07118
2023-06-07,1.0698,1.07402,1.06688,1.0698
2023-06-08,1.07074,1.07828,1.07022,1.07074
2023-06-09,1.07827,1.07875,1.07477,1.07827
2023-06-12,1.0751,1.07897,1.07343,1.0751
2023-06-13,1.0763,1.08225,1.07606,1.0763
2023-06-14,1.07893,1.08584,1.07757,1.07893
2023-06-15,1.0843,1.09385,1.08043,1.0843
2023-06-16,1.09459,1.0971,1.09201,1.09459
2023-06-19,1.09421,1.09493,1.0911,1.09421
2023-06-20,1.09243,1.09452,1.08946,1.09243
2023-06-21,1.09204,1.09613,1.09067,1.09204
2023-06-22,1.09926,1.10112,1.09511,1.09926
2023-06-23,1.09589,1.09589,1.0845,1.09589
2023-06-26,1.09067,1.09218,1.08881,1.09067
2023-06-27,1.09105,1.09761,1.09032,1.09105
2023-06-28,1.09572,1.09625,1.08997,1.09572
2023-06-29,1.09158,1.09407,1.08624,1.09158
2023-06-30,1.0868,1.09337,1.08365,1.0868
2023-07-03,1.09075,1.09314,1.08718,1.09075
2023-07-04,1.09131,1.09182,1.08908,1.09131
2023-07-05,1.08849,1.09062,1.08651,1.08849
2023-07-06,1.08566,1.09016,1.08344,1.08566
2023-07-07,1.08906,1.09647,1.08686,1.08906
2023-07-10,1.09697,1.09928,1.09445,1.09697
2023-07-11,1.10059,1.10256,1.09786,1.10059
2023-07-12,1.10141,1.11259,1.10129,1.10141
2023-07-13,1.11445,1.11962,1.11307,1.11445
2023-07-14,1.12235,1.12448,1.12061,1.12235
2023-07-17,1.12278,1.12511,1.12055,1.12278
2023-07-18,1.12376,1.12757,1.12201,1.12376
2023-07-19,1.12289,1.12397,1.11763,1.12289
2023-07-20,1.12052,1.12296,1.11331,1.12052
2023-07-21,1.11371,1.1147,1.11096,1.11371
2023-07-24,1.11253,1.1145,1.10688,1.11253
2023-07-25,1.10632,1.10889,1.10221,1.10632
2023-07-26,1.10505,1.10865,1.10384,1.10505
2023-07-27,1.10784,1.1152,1.09849,1.10784
2023-07-28,1.09788,1.10468,1.0947,1.09788
